PollingStation,Lat,Lng,BoothType,Province,MaleBooths,FemaleBooths,MaleVoters,FemaleVoters
 259 - Government Boys Primary School Saeed Khan Channa (Female),26.3788135721398,67.9808325596781,Female,Sindh,0,2,0,547
 247 - Government Boys Primary School Bachal Kunbhar (Combined),26.37902,68.13205,Combined,Sindh,2,2,644,539
 263 - Government Boys High School Hamal Kaloi (Combined),26.37907,68.04949,Combined,Sindh,1,1,407,376
 264 - Government Boys High School Hamal Kaloi (Male),26.37907,68.04952,Male,Sindh,3,0,915,0
 262 - Government Boys Primary School Hamal Kaloi (Combined),26.37907,68.04954,Combined,Sindh,2,1,450,399
 265 - Government Boys High School Hamal Kaloi (Female),26.37907,68.04957,Female,Sindh,0,2,0,715
 256 - Government Boys Primary School Mehram Sangrah (Male),26.384055920754175,67.97431315794898,Male,Sindh,3,0,1015,0
 257 - Government Boys Primary School Mehram Sangrah (Female),26.3840850685984,67.97435584913416,Female,Sindh,0,3,0,896
 234 - Government Boys Primary School Nawab Peerano (Combined),26.38858,68.03229,Combined,Sindh,2,1,531,413
 243 - Government Boys Primary School Mal Rahu (Combined),26.38879,68.11209,Combined,Sindh,2,2,559,465
 266 - Government Boys Primary School Panjo Solangi (Combined),26.38927,68.06447,Combined,Sindh,2,1,460,327
 232 - Basic Health Unit Nawab Wali Muhammad (Combined),26.39314,68.04166,Combined,Sindh,2,2,659,488
 261 - Government Boys Primary School Rais Bughio (Combined),26.393620422162392,68.01204997369099,Combined,Sindh,2,2,625,453
 236 - Government Boys Primary School Nawab Wali Muhammad (Female),26.39855,68.0401,Female,Sindh,0,3,0,827
 235 - Government Boys Primary School Nawab Wali Muhammad (Male),26.39857,68.04011,Male,Sindh,3,0,1025,0
 242 - Government Boys Primary School Mitho Detho (Combined),26.40001,68.0927,Combined,Sindh,2,2,545,409
 237 - Government Boys Primary School Kando Khan Kalhoro (Combined),26.40086,68.05486,Combined,Sindh,2,2,669,434
 260 - Government Boys Primary School Khan Muhammad Rind (Combined),26.409052937486983,67.9874270527989,Combined,Sindh,2,2,575,464
 353 - Government Middle School Sadiq Bhatti (Male),26.42306,68.14828,Male,Sindh,3,0,1025,0
 354 - Government Middle School Sadiq Bhatti (Female),26.42306,68.14831,Female,Sindh,0,2,0,682
 241 - Government Boys Primary School Allah Bux Rind (Comb),26.43133,68.07308,Combined,Sindh,2,2,578,496
 238 - Government Boys High School Ramzan Rahu (Combined),26.43955,68.04623,Combined,Sindh,2,2,683,558
 249 - Government Boys Primary School Saeed Kando (Female),26.44898,67.96799,Female,Sindh,0,2,0,624
 248 - Government Boys Primary School Saeed Kando (Male),26.44903,67.96799,Male,Sindh,3,0,832,0
 255 - Government Girls Community Middle School Ali Abad (Combined),26.45108,68.00165,Combined,Sindh,2,2,702,540
 254 - Government Boys Primary School Ali Abad (Combined),26.4517,68.00282,Combined,Sindh,2,2,725,543
 358 - Government Boys Primary School Bacho Rahu (Male),26.45228,68.07777,Male,Sindh,3,0,983,0
